event_url,event_id,path
http://ufcstats.com/event-details/39f62b833e4cf126,39f62b833e4cf126,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/39f62b833e4cf126.html
http://ufcstats.com/event-details/ca936c67687789e9,ca936c67687789e9,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ca936c67687789e9.html
http://ufcstats.com/event-details/9766ed20b68c7c33,9766ed20b68c7c33,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/9766ed20b68c7c33.html
http://ufcstats.com/event-details/c50ea21fe9ef478d,c50ea21fe9ef478d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/c50ea21fe9ef478d.html
http://ufcstats.com/event-details/ce7871949b0ed2bf,ce7871949b0ed2bf,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ce7871949b0ed2bf.html
http://ufcstats.com/event-details/e6015889f50075d2,e6015889f50075d2,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/e6015889f50075d2.html
http://ufcstats.com/event-details/80dbeb1dd5b53e64,80dbeb1dd5b53e64,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/80dbeb1dd5b53e64.html
http://ufcstats.com/event-details/39f68882def7a507,39f68882def7a507,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/39f68882def7a507.html
http://ufcstats.com/event-details/81ddc98fceb30086,81ddc98fceb30086,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/81ddc98fceb30086.html
http://ufcstats.com/event-details/72c9c2eadfc3277e,72c9c2eadfc3277e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/72c9c2eadfc3277e.html
http://ufcstats.com/event-details/ad23903ef3af7406,ad23903ef3af7406,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ad23903ef3af7406.html
http://ufcstats.com/event-details/e955046551f8c7dd,e955046551f8c7dd,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/e955046551f8c7dd.html
http://ufcstats.com/event-details/daff32bc96d1eabf,daff32bc96d1eabf,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/daff32bc96d1eabf.html
http://ufcstats.com/event-details/585f9ffdb0cd0466,585f9ffdb0cd0466,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/585f9ffdb0cd0466.html
http://ufcstats.com/event-details/3ab0df1ddd5f1dc2,3ab0df1ddd5f1dc2,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/3ab0df1ddd5f1dc2.html
http://ufcstats.com/event-details/221b2a3070c7ce3e,221b2a3070c7ce3e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/221b2a3070c7ce3e.html
http://ufcstats.com/event-details/6a0047ac8c99fece,6a0047ac8c99fece,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6a0047ac8c99fece.html
http://ufcstats.com/event-details/5bdcbd8dd681a257,5bdcbd8dd681a257,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/5bdcbd8dd681a257.html
http://ufcstats.com/event-details/eee8efec7b951d84,eee8efec7b951d84,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/eee8efec7b951d84.html
http://ufcstats.com/event-details/079488710f012779,079488710f012779,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/079488710f012779.html
http://ufcstats.com/event-details/0c01568b1ac77bff,0c01568b1ac77bff,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/0c01568b1ac77bff.html
http://ufcstats.com/event-details/ee0b69e307c857e5,ee0b69e307c857e5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ee0b69e307c857e5.html
http://ufcstats.com/event-details/be8ad887e4d674b0,be8ad887e4d674b0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/be8ad887e4d674b0.html
http://ufcstats.com/event-details/32ba186f4b0e3267,32ba186f4b0e3267,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/32ba186f4b0e3267.html
http://ufcstats.com/event-details/2c733e059462c1dc,2c733e059462c1dc,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/2c733e059462c1dc.html
http://ufcstats.com/event-details/fe435e440b5de0ff,fe435e440b5de0ff,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/fe435e440b5de0ff.html
http://ufcstats.com/event-details/026b4f7049085842,026b4f7049085842,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/026b4f7049085842.html
http://ufcstats.com/event-details/c11036da9162cb5f,c11036da9162cb5f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/c11036da9162cb5f.html
http://ufcstats.com/event-details/66e0a70352fef46a,66e0a70352fef46a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/66e0a70352fef46a.html
http://ufcstats.com/event-details/f3743d8ef5dde970,f3743d8ef5dde970,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/f3743d8ef5dde970.html
http://ufcstats.com/event-details/b12a1d19ee383b7c,b12a1d19ee383b7c,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/b12a1d19ee383b7c.html
http://ufcstats.com/event-details/9c5828c6fd9dc948,9c5828c6fd9dc948,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/9c5828c6fd9dc948.html
http://ufcstats.com/event-details/cba3a2dfbc06ce79,cba3a2dfbc06ce79,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/cba3a2dfbc06ce79.html
http://ufcstats.com/event-details/6e4acc2c115215b5,6e4acc2c115215b5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6e4acc2c115215b5.html
http://ufcstats.com/event-details/46baf0f57edfa4df,46baf0f57edfa4df,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/46baf0f57edfa4df.html
http://ufcstats.com/event-details/5dfe71ade71f3a4b,5dfe71ade71f3a4b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/5dfe71ade71f3a4b.html
http://ufcstats.com/event-details/981ab7a0576f76a0,981ab7a0576f76a0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/981ab7a0576f76a0.html
http://ufcstats.com/event-details/a16ce18149021139,a16ce18149021139,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a16ce18149021139.html
http://ufcstats.com/event-details/6750e338922a099d,6750e338922a099d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6750e338922a099d.html
http://ufcstats.com/event-details/899eaba48fa864a6,899eaba48fa864a6,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/899eaba48fa864a6.html
http://ufcstats.com/event-details/dba230fe33011201,dba230fe33011201,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/dba230fe33011201.html
http://ufcstats.com/event-details/79ff6545b0abc685,79ff6545b0abc685,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/79ff6545b0abc685.html
http://ufcstats.com/event-details/c398235fcaf8d71d,c398235fcaf8d71d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/c398235fcaf8d71d.html
http://ufcstats.com/event-details/a9df5ae20a97b090,a9df5ae20a97b090,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a9df5ae20a97b090.html
http://ufcstats.com/event-details/e4a9dbade7c7e1a7,e4a9dbade7c7e1a7,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/e4a9dbade7c7e1a7.html
http://ufcstats.com/event-details/902ab9197b83d0db,902ab9197b83d0db,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/902ab9197b83d0db.html
http://ufcstats.com/event-details/dab0e6cb8c932162,dab0e6cb8c932162,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/dab0e6cb8c932162.html
http://ufcstats.com/event-details/eaea0fc7b76525a8,eaea0fc7b76525a8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/eaea0fc7b76525a8.html
http://ufcstats.com/event-details/cce79e827569f26e,cce79e827569f26e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/cce79e827569f26e.html
http://ufcstats.com/event-details/bd85ca0bb4f26cfc,bd85ca0bb4f26cfc,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/bd85ca0bb4f26cfc.html
http://ufcstats.com/event-details/010986ee359fb863,010986ee359fb863,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/010986ee359fb863.html
http://ufcstats.com/event-details/a8e8587a06e73c87,a8e8587a06e73c87,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a8e8587a06e73c87.html
http://ufcstats.com/event-details/5ef0088c1b19beeb,5ef0088c1b19beeb,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/5ef0088c1b19beeb.html
http://ufcstats.com/event-details/53e4e21f4c688801,53e4e21f4c688801,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/53e4e21f4c688801.html
http://ufcstats.com/event-details/3feed7d02711d8b7,3feed7d02711d8b7,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/3feed7d02711d8b7.html
http://ufcstats.com/event-details/5a558ba1ff5e9121,5a558ba1ff5e9121,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/5a558ba1ff5e9121.html
http://ufcstats.com/event-details/7c4ec656d8fcb867,7c4ec656d8fcb867,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/7c4ec656d8fcb867.html
http://ufcstats.com/event-details/13a0fb8fbdafb54f,13a0fb8fbdafb54f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/13a0fb8fbdafb54f.html
http://ufcstats.com/event-details/f3a078277b3b8ff4,f3a078277b3b8ff4,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/f3a078277b3b8ff4.html
http://ufcstats.com/event-details/c8a49ff2acb6f3c5,c8a49ff2acb6f3c5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/c8a49ff2acb6f3c5.html
http://ufcstats.com/event-details/c945adc22c2bfe8f,c945adc22c2bfe8f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/c945adc22c2bfe8f.html
http://ufcstats.com/event-details/8fa2b06572365321,8fa2b06572365321,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/8fa2b06572365321.html
http://ufcstats.com/event-details/ece280745f8727b8,ece280745f8727b8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ece280745f8727b8.html
http://ufcstats.com/event-details/ef61d9f5176b3200,ef61d9f5176b3200,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ef61d9f5176b3200.html
http://ufcstats.com/event-details/89a407032911e27e,89a407032911e27e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/89a407032911e27e.html
http://ufcstats.com/event-details/2719f300b0439039,2719f300b0439039,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/2719f300b0439039.html
http://ufcstats.com/event-details/d2fa318f34d0aadc,d2fa318f34d0aadc,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/d2fa318f34d0aadc.html
http://ufcstats.com/event-details/6f81b6de2557739a,6f81b6de2557739a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6f81b6de2557739a.html
http://ufcstats.com/event-details/ccd58ff71e260ed5,ccd58ff71e260ed5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/ccd58ff71e260ed5.html
http://ufcstats.com/event-details/1174782eacde9b0c,1174782eacde9b0c,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/1174782eacde9b0c.html
http://ufcstats.com/event-details/c9885b1b7c7055a0,c9885b1b7c7055a0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/c9885b1b7c7055a0.html
http://ufcstats.com/event-details/6085ceb59087514b,6085ceb59087514b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6085ceb59087514b.html
http://ufcstats.com/event-details/e9e1acc96536bb4f,e9e1acc96536bb4f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/e9e1acc96536bb4f.html
http://ufcstats.com/event-details/a780d16cf7eed44d,a780d16cf7eed44d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a780d16cf7eed44d.html
http://ufcstats.com/event-details/b9415726dc3ec526,b9415726dc3ec526,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/b9415726dc3ec526.html
http://ufcstats.com/event-details/b6c6d1731ff00eeb,b6c6d1731ff00eeb,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/b6c6d1731ff00eeb.html
http://ufcstats.com/event-details/7abe471b61725980,7abe471b61725980,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/7abe471b61725980.html
http://ufcstats.com/event-details/6f812143641ceff8,6f812143641ceff8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6f812143641ceff8.html
http://ufcstats.com/event-details/901cddcbfa079097,901cddcbfa079097,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/901cddcbfa079097.html
http://ufcstats.com/event-details/3c6976f8182d9527,3c6976f8182d9527,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/3c6976f8182d9527.html
http://ufcstats.com/event-details/51b1e2fd9872005b,51b1e2fd9872005b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/51b1e2fd9872005b.html
http://ufcstats.com/event-details/6fb1ba67bef41b37,6fb1ba67bef41b37,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6fb1ba67bef41b37.html
http://ufcstats.com/event-details/15b1b21cd743d652,15b1b21cd743d652,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/15b1b21cd743d652.html
http://ufcstats.com/event-details/3dc3022232b79c7a,3dc3022232b79c7a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/3dc3022232b79c7a.html
http://ufcstats.com/event-details/aec273fcb765330d,aec273fcb765330d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/aec273fcb765330d.html
http://ufcstats.com/event-details/e4bb7e483c4ad318,e4bb7e483c4ad318,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/e4bb7e483c4ad318.html
http://ufcstats.com/event-details/35080a7f406f9ab3,35080a7f406f9ab3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/35080a7f406f9ab3.html
http://ufcstats.com/event-details/1ccff7f0cfdf85eb,1ccff7f0cfdf85eb,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/1ccff7f0cfdf85eb.html
http://ufcstats.com/event-details/806975e1b4f47b27,806975e1b4f47b27,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/806975e1b4f47b27.html
http://ufcstats.com/event-details/f21a3d68fb9df387,f21a3d68fb9df387,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/f21a3d68fb9df387.html
http://ufcstats.com/event-details/01dd4cdc2446f665,01dd4cdc2446f665,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/01dd4cdc2446f665.html
http://ufcstats.com/event-details/d26394fc0e8e880a,d26394fc0e8e880a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/d26394fc0e8e880a.html
http://ufcstats.com/event-details/5717efc6f271cd52,5717efc6f271cd52,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/5717efc6f271cd52.html
http://ufcstats.com/event-details/2e2cdb6e9eb84bb9,2e2cdb6e9eb84bb9,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/2e2cdb6e9eb84bb9.html
http://ufcstats.com/event-details/56ec58954158966a,56ec58954158966a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/56ec58954158966a.html
http://ufcstats.com/event-details/f65a0eb902f9476b,f65a0eb902f9476b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/f65a0eb902f9476b.html
http://ufcstats.com/event-details/b23388ff8ac6637b,b23388ff8ac6637b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/b23388ff8ac6637b.html
http://ufcstats.com/event-details/012fc7cd0779c09a,012fc7cd0779c09a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/012fc7cd0779c09a.html
http://ufcstats.com/event-details/b3b6e80b7d5f8f0d,b3b6e80b7d5f8f0d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/b3b6e80b7d5f8f0d.html
http://ufcstats.com/event-details/756f45905fb20cb5,756f45905fb20cb5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/756f45905fb20cb5.html
http://ufcstats.com/event-details/be5aab761c40ef35,be5aab761c40ef35,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/be5aab761c40ef35.html
http://ufcstats.com/event-details/885e7f70dcac0007,885e7f70dcac0007,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/885e7f70dcac0007.html
http://ufcstats.com/event-details/49c29e57d4e2be6f,49c29e57d4e2be6f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/49c29e57d4e2be6f.html
http://ufcstats.com/event-details/4f670b7972fa0a2e,4f670b7972fa0a2e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/4f670b7972fa0a2e.html
http://ufcstats.com/event-details/8d477c3fbe001f9d,8d477c3fbe001f9d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/8d477c3fbe001f9d.html
http://ufcstats.com/event-details/93bf96be327fcd98,93bf96be327fcd98,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/93bf96be327fcd98.html
http://ufcstats.com/event-details/00a905a4a4a2b071,00a905a4a4a2b071,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/00a905a4a4a2b071.html
http://ufcstats.com/event-details/4f853e98886283cf,4f853e98886283cf,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/4f853e98886283cf.html
http://ufcstats.com/event-details/a23e63184c65f5b8,a23e63184c65f5b8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a23e63184c65f5b8.html
http://ufcstats.com/event-details/8f6a18831a120817,8f6a18831a120817,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/8f6a18831a120817.html
http://ufcstats.com/event-details/b0a6124751a56bc4,b0a6124751a56bc4,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/b0a6124751a56bc4.html
http://ufcstats.com/event-details/319c15b8aac5bfde,319c15b8aac5bfde,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/319c15b8aac5bfde.html
http://ufcstats.com/event-details/8fd76e1b49c00ae2,8fd76e1b49c00ae2,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/8fd76e1b49c00ae2.html
http://ufcstats.com/event-details/31da66df48c0c1a0,31da66df48c0c1a0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/31da66df48c0c1a0.html
http://ufcstats.com/event-details/4a9e305633f3ef47,4a9e305633f3ef47,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/4a9e305633f3ef47.html
http://ufcstats.com/event-details/eb42d4febfafefd1,eb42d4febfafefd1,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/eb42d4febfafefd1.html
http://ufcstats.com/event-details/a0a680fe2f6cc8e6,a0a680fe2f6cc8e6,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a0a680fe2f6cc8e6.html
http://ufcstats.com/event-details/3a24769a4855040a,3a24769a4855040a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/3a24769a4855040a.html
http://ufcstats.com/event-details/57591bbf1623574e,57591bbf1623574e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/57591bbf1623574e.html
http://ufcstats.com/event-details/a6c32678efd4f434,a6c32678efd4f434,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/a6c32678efd4f434.html
http://ufcstats.com/event-details/60ba33c3f555a7a3,60ba33c3f555a7a3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/60ba33c3f555a7a3.html
http://ufcstats.com/event-details/253d3f9e97ca149a,253d3f9e97ca149a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/253d3f9e97ca149a.html
http://ufcstats.com/event-details/6bf5a7d3e081ade2,6bf5a7d3e081ade2,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/6bf5a7d3e081ade2.html
http://ufcstats.com/event-details/236a37d96d476164,236a37d96d476164,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/236a37d96d476164.html
http://ufcstats.com/event-details/8753e125f4499816,8753e125f4499816,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/8753e125f4499816.html
http://ufcstats.com/event-details/3a97fda0de6f1fa4,3a97fda0de6f1fa4,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/3a97fda0de6f1fa4.html
http://ufcstats.com/event-details/1fac46d466abd5b8,1fac46d466abd5b8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/1fac46d466abd5b8.html
http://ufcstats.com/event-details/1d00756835ca67c9,1d00756835ca67c9,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/1d00756835ca67c9.html
http://ufcstats.com/event-details/1f9344211ca7fd60,1f9344211ca7fd60,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/events/1f9344211ca7fd60.html
