fights,fight_id,path
http://ufcstats.com/fight-details/84ebd144d5e79c88,84ebd144d5e79c88,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/84ebd144d5e79c88.html
http://ufcstats.com/fight-details/d006dd2513bd376d,d006dd2513bd376d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/d006dd2513bd376d.html
http://ufcstats.com/fight-details/9418ebb3db2a4bae,9418ebb3db2a4bae,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/9418ebb3db2a4bae.html
http://ufcstats.com/fight-details/7b34aa1eb09b8301,7b34aa1eb09b8301,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/7b34aa1eb09b8301.html
http://ufcstats.com/fight-details/b09ecdc8ef0f0d20,b09ecdc8ef0f0d20,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/b09ecdc8ef0f0d20.html
http://ufcstats.com/fight-details/1c7cc3a22ab7d907,1c7cc3a22ab7d907,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/1c7cc3a22ab7d907.html
http://ufcstats.com/fight-details/a951090fb402fd20,a951090fb402fd20,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/a951090fb402fd20.html
http://ufcstats.com/fight-details/8353b491afa7bc32,8353b491afa7bc32,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/8353b491afa7bc32.html
http://ufcstats.com/fight-details/e53fd165a3bc1f8e,e53fd165a3bc1f8e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/e53fd165a3bc1f8e.html
http://ufcstats.com/fight-details/b98bc1ecb94ef4a5,b98bc1ecb94ef4a5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/b98bc1ecb94ef4a5.html
http://ufcstats.com/fight-details/98883348ddb3be33,98883348ddb3be33,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/98883348ddb3be33.html
http://ufcstats.com/fight-details/a3ee907c77544cde,a3ee907c77544cde,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/a3ee907c77544cde.html
http://ufcstats.com/fight-details/f5fb8b182020c59d,f5fb8b182020c59d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/f5fb8b182020c59d.html
http://ufcstats.com/fight-details/38248c5d13f273e6,38248c5d13f273e6,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/38248c5d13f273e6.html
http://ufcstats.com/fight-details/1ff24d5f760e0491,1ff24d5f760e0491,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/1ff24d5f760e0491.html
http://ufcstats.com/fight-details/8abad36b4c5e4070,8abad36b4c5e4070,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/8abad36b4c5e4070.html
http://ufcstats.com/fight-details/dc31d3260dea7dcf,dc31d3260dea7dcf,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/dc31d3260dea7dcf.html
http://ufcstats.com/fight-details/93a0a19c2c1cfe66,93a0a19c2c1cfe66,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/93a0a19c2c1cfe66.html
http://ufcstats.com/fight-details/e2dc4fb7b5c0ce76,e2dc4fb7b5c0ce76,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/e2dc4fb7b5c0ce76.html
http://ufcstats.com/fight-details/81127436605d3c88,81127436605d3c88,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/81127436605d3c88.html
http://ufcstats.com/fight-details/44cd8c9f622e155f,44cd8c9f622e155f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/44cd8c9f622e155f.html
http://ufcstats.com/fight-details/140937779a2466a7,140937779a2466a7,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/140937779a2466a7.html
http://ufcstats.com/fight-details/e35f7504d83b8b07,e35f7504d83b8b07,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/e35f7504d83b8b07.html
http://ufcstats.com/fight-details/de1a3734be60e6a1,de1a3734be60e6a1,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/de1a3734be60e6a1.html
http://ufcstats.com/fight-details/944b929130b23c2a,944b929130b23c2a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/944b929130b23c2a.html
http://ufcstats.com/fight-details/7cbfeba85f86d1bf,7cbfeba85f86d1bf,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/7cbfeba85f86d1bf.html
http://ufcstats.com/fight-details/114d2f6fcd3f6f00,114d2f6fcd3f6f00,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/114d2f6fcd3f6f00.html
http://ufcstats.com/fight-details/202c47db69768356,202c47db69768356,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/202c47db69768356.html
http://ufcstats.com/fight-details/8a884a7930d75ca9,8a884a7930d75ca9,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/8a884a7930d75ca9.html
http://ufcstats.com/fight-details/07a378b257aad5a9,07a378b257aad5a9,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/07a378b257aad5a9.html
http://ufcstats.com/fight-details/352839a03b428e74,352839a03b428e74,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/352839a03b428e74.html
http://ufcstats.com/fight-details/9474f64347aade7a,9474f64347aade7a,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/9474f64347aade7a.html
http://ufcstats.com/fight-details/3dc1a6335d890650,3dc1a6335d890650,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/3dc1a6335d890650.html
http://ufcstats.com/fight-details/d822ebc7dbc6c259,d822ebc7dbc6c259,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/d822ebc7dbc6c259.html
http://ufcstats.com/fight-details/a1e193425e716b42,a1e193425e716b42,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/a1e193425e716b42.html
http://ufcstats.com/fight-details/c4a6174b0698652e,c4a6174b0698652e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/c4a6174b0698652e.html
http://ufcstats.com/fight-details/3dd2fde7bff79c51,3dd2fde7bff79c51,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/3dd2fde7bff79c51.html
http://ufcstats.com/fight-details/5bcd8abf6da01dae,5bcd8abf6da01dae,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/5bcd8abf6da01dae.html
http://ufcstats.com/fight-details/d14fea43712707f0,d14fea43712707f0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/d14fea43712707f0.html
http://ufcstats.com/fight-details/0149e875b31e57f8,0149e875b31e57f8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/0149e875b31e57f8.html
http://ufcstats.com/fight-details/69b31593175f77ec,69b31593175f77ec,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/69b31593175f77ec.html
http://ufcstats.com/fight-details/a47123ae6e048f11,a47123ae6e048f11,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/a47123ae6e048f11.html
http://ufcstats.com/fight-details/b53031bf4bd0a330,b53031bf4bd0a330,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/b53031bf4bd0a330.html
http://ufcstats.com/fight-details/4080b4310d82b42d,4080b4310d82b42d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/4080b4310d82b42d.html
http://ufcstats.com/fight-details/23dbe713c4294c66,23dbe713c4294c66,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/23dbe713c4294c66.html
http://ufcstats.com/fight-details/5cd2dd6075fadcce,5cd2dd6075fadcce,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/5cd2dd6075fadcce.html
http://ufcstats.com/fight-details/420211200a35c1d1,420211200a35c1d1,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/420211200a35c1d1.html
http://ufcstats.com/fight-details/b3253e2c2d111030,b3253e2c2d111030,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/b3253e2c2d111030.html
http://ufcstats.com/fight-details/d56a59a4c79cf515,d56a59a4c79cf515,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/d56a59a4c79cf515.html
http://ufcstats.com/fight-details/a38010639e61885c,a38010639e61885c,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/a38010639e61885c.html
http://ufcstats.com/fight-details/2eecf0c36192e40c,2eecf0c36192e40c,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/2eecf0c36192e40c.html
http://ufcstats.com/fight-details/58080e8989927500,58080e8989927500,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/58080e8989927500.html
http://ufcstats.com/fight-details/5538d15c4eeac3b3,5538d15c4eeac3b3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/5538d15c4eeac3b3.html
http://ufcstats.com/fight-details/ce6bd165bef82bd7,ce6bd165bef82bd7,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/ce6bd165bef82bd7.html
http://ufcstats.com/fight-details/1452c20d964c0a63,1452c20d964c0a63,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/1452c20d964c0a63.html
http://ufcstats.com/fight-details/0b1460c666e66d39,0b1460c666e66d39,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/0b1460c666e66d39.html
http://ufcstats.com/fight-details/1ab1ed99a4bc5494,1ab1ed99a4bc5494,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/1ab1ed99a4bc5494.html
http://ufcstats.com/fight-details/f55749e32ce5c6f3,f55749e32ce5c6f3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/f55749e32ce5c6f3.html
http://ufcstats.com/fight-details/130e622d4d2aee3e,130e622d4d2aee3e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/130e622d4d2aee3e.html
http://ufcstats.com/fight-details/f0b7caa90faf47e5,f0b7caa90faf47e5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/f0b7caa90faf47e5.html
http://ufcstats.com/fight-details/2f6065fe0804d1d8,2f6065fe0804d1d8,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/2f6065fe0804d1d8.html
http://ufcstats.com/fight-details/7fc5f1dc2df84ac7,7fc5f1dc2df84ac7,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/7fc5f1dc2df84ac7.html
http://ufcstats.com/fight-details/12cedec11b37ddc0,12cedec11b37ddc0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/12cedec11b37ddc0.html
http://ufcstats.com/fight-details/9fa6a029f7f8241c,9fa6a029f7f8241c,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/9fa6a029f7f8241c.html
http://ufcstats.com/fight-details/42585ce706c086de,42585ce706c086de,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/42585ce706c086de.html
http://ufcstats.com/fight-details/9939d7073462e07e,9939d7073462e07e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/9939d7073462e07e.html
http://ufcstats.com/fight-details/82338ba457fbe87f,82338ba457fbe87f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/82338ba457fbe87f.html
http://ufcstats.com/fight-details/5efd13a12be06706,5efd13a12be06706,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/5efd13a12be06706.html
http://ufcstats.com/fight-details/5b880d10b0ed7acc,5b880d10b0ed7acc,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/5b880d10b0ed7acc.html
http://ufcstats.com/fight-details/a2eafd9e1d5031b1,a2eafd9e1d5031b1,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/a2eafd9e1d5031b1.html
http://ufcstats.com/fight-details/1d8dc0fb5d47357f,1d8dc0fb5d47357f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/1d8dc0fb5d47357f.html
http://ufcstats.com/fight-details/bc63f1b2e52f603e,bc63f1b2e52f603e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/bc63f1b2e52f603e.html
http://ufcstats.com/fight-details/88020d22cf905792,88020d22cf905792,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/88020d22cf905792.html
http://ufcstats.com/fight-details/68c423c7119004f3,68c423c7119004f3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/68c423c7119004f3.html
http://ufcstats.com/fight-details/68fe62bac7fd8bb0,68fe62bac7fd8bb0,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/68fe62bac7fd8bb0.html
http://ufcstats.com/fight-details/37d58369782cb86b,37d58369782cb86b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/37d58369782cb86b.html
http://ufcstats.com/fight-details/646c79a7ecd12e5f,646c79a7ecd12e5f,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/646c79a7ecd12e5f.html
http://ufcstats.com/fight-details/98d6771af9b0ebe5,98d6771af9b0ebe5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/98d6771af9b0ebe5.html
http://ufcstats.com/fight-details/ed5383b50ffcdded,ed5383b50ffcdded,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/ed5383b50ffcdded.html
http://ufcstats.com/fight-details/75a84211f50c53f5,75a84211f50c53f5,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/75a84211f50c53f5.html
http://ufcstats.com/fight-details/3d6571790c21527c,3d6571790c21527c,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/3d6571790c21527c.html
http://ufcstats.com/fight-details/ae7a8f19743e8154,ae7a8f19743e8154,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/ae7a8f19743e8154.html
http://ufcstats.com/fight-details/aef44145740741b3,aef44145740741b3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/aef44145740741b3.html
http://ufcstats.com/fight-details/7d923267c44dd93b,7d923267c44dd93b,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/7d923267c44dd93b.html
http://ufcstats.com/fight-details/6ef50ed03b116b60,6ef50ed03b116b60,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/6ef50ed03b116b60.html
http://ufcstats.com/fight-details/857e8facd8ff7c36,857e8facd8ff7c36,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/857e8facd8ff7c36.html
http://ufcstats.com/fight-details/282c8c6c1ed82bfb,282c8c6c1ed82bfb,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/282c8c6c1ed82bfb.html
http://ufcstats.com/fight-details/426a69e343822ab3,426a69e343822ab3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/426a69e343822ab3.html
http://ufcstats.com/fight-details/878941394f9e3538,878941394f9e3538,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/878941394f9e3538.html
http://ufcstats.com/fight-details/c62ed8a6002b5360,c62ed8a6002b5360,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/c62ed8a6002b5360.html
http://ufcstats.com/fight-details/ac57250e3de89d5d,ac57250e3de89d5d,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/ac57250e3de89d5d.html
http://ufcstats.com/fight-details/111e66eb922449e4,111e66eb922449e4,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/111e66eb922449e4.html
http://ufcstats.com/fight-details/eeeffa7f514e0c0e,eeeffa7f514e0c0e,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/eeeffa7f514e0c0e.html
http://ufcstats.com/fight-details/45781930d64da456,45781930d64da456,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/45781930d64da456.html
http://ufcstats.com/fight-details/b3c695728e177fd4,b3c695728e177fd4,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/b3c695728e177fd4.html
http://ufcstats.com/fight-details/07c2af68b6dbc4ec,07c2af68b6dbc4ec,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/07c2af68b6dbc4ec.html
http://ufcstats.com/fight-details/b47db03affb279c3,b47db03affb279c3,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/b47db03affb279c3.html
http://ufcstats.com/fight-details/d98d6b2c13557a87,d98d6b2c13557a87,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/d98d6b2c13557a87.html
http://ufcstats.com/fight-details/6b8be0ee3e569ad2,6b8be0ee3e569ad2,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/6b8be0ee3e569ad2.html
http://ufcstats.com/fight-details/d4d4ee045b0ca695,d4d4ee045b0ca695,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/d4d4ee045b0ca695.html
http://ufcstats.com/fight-details/582d66ce97309e29,582d66ce97309e29,C:/Users/rsl/OneDrive/Files/GitHub/project-scrapyard/cache/fights/582d66ce97309e29.html
